REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Illinois,2022,46,3802,178,78460
States,Indiana,2022,46,2280,108,53696
States,Iowa,2022,46,175,16,6264
States,Kansas,2022,46,903,35,20223
States,Kentucky,2022,46,2649,75,36406
States,Louisiana,2022,46,2130,87,42966
States,Maine,2022,46,380,53,16032
States,Maryland,2022,46,2767,64,46490
States,Massachusetts,2022,46,2254,95,81357
States,Michigan,2022,46,1837,154,87273
States,Minnesota,2022,46,1681,71,37922
States,Mississippi,2022,46,1014,31,13797
States,Missouri,2022,46,996,41,28576
States,Montana,2022,46,150,28,7228
States,Nebraska,2022,46,1175,85,18816
States,Nevada,2022,46,530,32,20321
States,New Hampshire,2022,46,6,10,1644
States,New Jersey,2022,46,2193,31,29433
States,New Mexico,2022,46,2301,38,25018
States,New York,2022,46,2778,123,61296
States,North Carolina,2022,46,5665,141,95864
States,North Dakota,2022,46,182,14,4073
States,Ohio,2022,46,3124,88,45271
States,Oklahoma,2022,46,931,31,18237
States,Oregon,2022,46,1539,90,44780
States,Pennsylvania,2022,46,2160,104,69458
States,Rhode Island,2022,46,282,25,13884
States,South Carolina,2022,46,2554,40,34945
States,South Dakota,2022,46,187,32,9622
States,Tennessee,2022,46,3718,101,36890
States,Texas,2022,46,3677,50,37234
States,Utah,2022,46,851,47,20551
States,Vermont,2022,46,66,13,5113
States,Virginia,2022,46,9408,171,117828
States,Washington,2022,46,3563,74,47539
States,West Virginia,2022,46,553,46,13779
States,Wisconsin,2022,46,581,34,21576
States,Wyoming,2022,46,186,18,4068
States,Commonwealth of the Northern Mariana Islands,2022,46,X,X,X
States,Puerto Rico,2022,46,201,7,2679
States,Virgin Islands,2022,46,39,4,1304
States,New York City,2022,46,11068,107,126922
States,Alabama,2022,47,3400,104,45432
States,Alaska,2022,47,164,12,4388
States,Arizona,2022,47,1099,43,21240
States,Arkansas,2022,47,1392,51,17721
States,California,2022,47,22774,223,257169
States,Colorado,2022,47,4648,98,49036
States,Connecticut,2022,47,3303,70,46918
States,Delaware,2022,47,394,27,12298
States,District of Columbia,2022,47,571,4,5186
States,Florida,2022,47,13872,361,235235
States,Georgia,2022,47,5193,105,76305
States,Hawaii,2022,47,939,41,22458
States,Idaho,2022,47,817,30,10491
States,Illinois,2022,47,5021,180,76504
States,Indiana,2022,47,3788,107,59659
States,Iowa,2022,47,185,16,3214
States,Kansas,2022,47,1439,36,17911
States,Kentucky,2022,47,4292,76,38747
States,Louisiana,2022,47,2559,87,44573
States,Maine,2022,47,591,51,14034
States,Maryland,2022,47,3153,65,43195
States,Massachusetts,2022,47,3200,95,69756
States,Michigan,2022,47,2040,155,84795
States,Minnesota,2022,47,1749,70,28617
States,Mississippi,2022,47,1282,31,13652
States,Missouri,2022,47,1733,41,31300
States,Montana,2022,47,307,28,7286
States,Nebraska,2022,47,1669,84,16122
States,Nevada,2022,47,697,31,18345
States,New Hampshire,2022,47,8,10,889
States,New Jersey,2022,47,2670,32,29776
States,New Mexico,2022,47,3250,36,23337
States,New York,2022,47,3513,124,60119
States,North Carolina,2022,47,5616,142,91302
States,North Dakota,2022,47,225,13,3465
States,Ohio,2022,47,4273,87,41500
States,Oklahoma,2022,47,1315,33,19734
States,Oregon,2022,47,2456,79,44863
States,Pennsylvania,2022,47,2841,103,66886
States,Rhode Island,2022,47,399,24,11551
States,South Carolina,2022,47,2967,39,33223
States,South Dakota,2022,47,282,32,8646
States,Tennessee,2022,47,4851,102,36368
States,Texas,2022,47,4948,61,53884
States,Utah,2022,47,1006,48,18338
States,Vermont,2022,47,100,12,4514
States,Virginia,2022,47,10631,171,115396
States,Washington,2022,47,5945,74,45967
States,West Virginia,2022,47,424,46,10112
States,Wisconsin,2022,47,842,34,21661
States,Wyoming,2022,47,198,18,2900
States,Commonwealth of the Northern Mariana Islands,2022,47,X,X,X
States,Puerto Rico,2022,47,217,7,2517
States,Virgin Islands,2022,47,31,4,1278
States,New York City,2022,47,13642,106,116620
States,Alabama,2022,48,3240,108,52370
States,Alaska,2022,48,172,12,4395
States,Arizona,2022,48,1391,43,25721
States,Arkansas,2022,48,1314,48,18522
States,California,2022,48,26030,221,317409
States,Colorado,2022,48,5209,98,56275
States,Connecticut,2022,48,4364,70,52851
States,Delaware,2022,48,580,27,15777
States,District of Columbia,2022,48,736,4,6427
States,Florida,2022,48,15284,360,265831
States,Georgia,2022,48,4837,105,80115
States,Hawaii,2022,48,1363,40,35601
States,Idaho,2022,48,733,31,10774
States,Illinois,2022,48,5396,180,85652
States,Indiana,2022,48,4807,108,66590
States,Iowa,2022,48,271,15,5887
States,Kansas,2022,48,1448,33,20627
States,Kentucky,2022,48,4320,77,42377
States,Louisiana,2022,48,2440,87,48310
States,Maine,2022,48,899,52,16020
States,Maryland,2022,48,3148,65,48358
States,Massachusetts,2022,48,5451,95,86266
States,Michigan,2022,48,2597,153,94951
States,Minnesota,2022,48,1950,71,38459
States,Mississippi,2022,48,1111,32,14184
States,Missouri,2022,48,2038,41,33753
States,Montana,2022,48,304,28,7726
States,Nebraska,2022,48,1603,85,18614
States,Nevada,2022,48,800,32,22224
States,New Hampshire,2022,48,22,9,1540
States,New Jersey,2022,48,3264,32,33456
States,New Mexico,2022,48,3876,38,27508
States,New York,2022,48,4606,124,67378
States,North Carolina,2022,48,6077,143,99047
States,North Dakota,2022,48,243,13,3867
States,Ohio,2022,48,4609,87,48372
States,Oklahoma,2022,48,1662,32,20569
States,Oregon,2022,48,2763,88,48136
States,Pennsylvania,2022,48,3354,104,74066
States,Rhode Island,2022,48,770,23,14148
States,South Carolina,2022,48,2872,39,36663
States,South Dakota,2022,48,304,31,9847
States,Tennessee,2022,48,4666,101,39133
States,Texas,2022,48,5139,59,62945
States,Utah,2022,48,1118,48,22176
States,Vermont,2022,48,142,13,5402
States,Virginia,2022,48,10552,171,122687
States,Washington,2022,48,6043,74,51505
States,West Virginia,2022,48,481,44,13843
States,Wisconsin,2022,48,1058,34,24170
States,Wyoming,2022,48,224,16,3596
States,Commonwealth of the Northern Mariana Islands,2022,48,X,X,X
States,Puerto Rico,2022,48,219,7,2473
States,Virgin Islands,2022,48,21,4,1286
States,New York City,2022,48,17731,106,137187
States,Alabama,2022,49,2343,107,50380
States,Alaska,2022,49,156,12,4155
States,Arizona,2022,49,1130,33,21043
States,Arkansas,2022,49,1055,48,17479
States,California,2022,49,21518,223,299401
States,Colorado,2022,49,4808,98,53552
States,Connecticut,2022,49,3778,70,50229
States,Delaware,2022,49,468,28,15200
States,District of Columbia,2022,49,581,4,6567
States,Florida,2022,49,15359,360,267704
States,Georgia,2022,49,4125,104,77540
States,Hawaii,2022,49,1340,39,34625
States,Idaho,2022,49,868,31,9547
States,Illinois,2022,49,4861,180,82645
States,Indiana,2022,49,4688,107,64146
States,Iowa,2022,49,256,15,6121
States,Kansas,2022,49,1432,34,20506
States,Kentucky,2022,49,2915,77,36154
States,Louisiana,2022,49,1850,87,46322
States,Maine,2022,49,1239,52,15628
States,Maryland,2022,49,2372,63,45378
States,Massachusetts,2022,49,6685,95,84624
States,Michigan,2022,49,3084,153,94767
States,Minnesota,2022,49,1712,71,36874
States,Mississippi,2022,49,780,31,13104
States,Missouri,2022,49,1970,41,32804
States,Montana,2022,49,339,28,7552
States,Nebraska,2022,49,2094,85,18421
States,Nevada,2022,49,754,32,22471
States,New Hampshire,2022,49,33,10,1560
States,New Jersey,2022,49,2761,32,32004
States,New Mexico,2022,49,4221,34,25427
States,New York,2022,49,4894,124,59814
States,North Carolina,2022,49,4310,144,92787
States,North Dakota,2022,49,398,12,2789
States,Ohio,2022,49,4255,85,45013
States,Oklahoma,2022,49,1953,32,21171
States,Oregon,2022,49,2487,88,44916
States,Pennsylvania,2022,49,3028,104,71384
States,Rhode Island,2022,49,1006,25,14616
States,South Carolina,2022,49,2033,40,32365
States,South Dakota,2022,49,347,32,10218
States,Tennessee,2022,49,3372,101,36840
States,Texas,2022,49,4644,58,58728
States,Utah,2022,49,1161,48,21885
States,Vermont,2022,49,239,14,5555
States,Virginia,2022,49,8157,171,114751
States,Washington,2022,49,5284,73,49549
States,West Virginia,2022,49,675,45,14295
States,Wisconsin,2022,49,1011,34,22897
States,Wyoming,2022,49,146,15,3466
States,Commonwealth of the Northern Mariana Islands,2022,49,X,X,X
States,Puerto Rico,2022,49,193,7,2621
States,Virgin Islands,2022,49,10,4,1067
States,New York City,2022,49,16044,104,127036
States,Alabama,2022,50,1902,107,45670
States,Alaska,2022,50,134,12,3387
States,Arizona,2022,50,954,43,22845
States,Arkansas,2022,50,862,47,16199
States,California,2022,50,18479,220,286975
States,Colorado,2022,50,4961,98,52529
States,Connecticut,2022,50,2972,70,46259
States,Delaware,2022,50,490,28,14380
States,District of Columbia,2022,50,468,4,5697
States,Florida,2022,50,16677,361,265451
States,Georgia,2022,50,3749,105,79341
States,Hawaii,2022,50,1371,39,34032
States,Idaho,2022,50,942,31,9848
States,Illinois,2022,50,4377,173,71339
States,Indiana,2022,50,3971,105,59846
States,Iowa,2022,50,339,15,5288
States,Kansas,2022,50,1132,34,18028
States,Kentucky,2022,50,1917,78,33104
States,Louisiana,2022,50,1537,87,42524
States,Maine,2022,50,1480,50,15262
States,Maryland,2022,50,2081,63,44008
States,Massachusetts,2022,50,7292,95,83593
States,Michigan,2022,50,4006,155,96878
States,Minnesota,2022,50,1430,70,34310
States,Mississippi,2022,50,641,31,12158
States,Missouri,2022,50,1658,41,30889
States,Montana,2022,50,371,28,7922
States,Nebraska,2022,50,1998,85,17347
States,Nevada,2022,50,740,32,21464
States,New Hampshire,2022,50,32,10,1504
States,New Jersey,2022,50,2151,31,28939
States,New Mexico,2022,50,3972,35,23432
States,New York,2022,50,2540,123,49298
States,North Carolina,2022,50,3714,143,89116
States,North Dakota,2022,50,509,14,4131
States,Ohio,2022,50,4003,84,43809
States,Oklahoma,2022,50,1646,33,19912
States,Oregon,2022,50,2200,89,42979
States,Pennsylvania,2022,50,2684,103,66929
States,Rhode Island,2022,50,962,25,14027
States,South Carolina,2022,50,1797,40,30719
States,South Dakota,2022,50,256,31,8179
States,Tennessee,2022,50,2551,101,35154
States,Texas,2022,50,4013,58,56856
States,Utah,2022,50,1214,48,21064
States,Vermont,2022,50,241,14,5299
States,Virginia,2022,50,7087,171,111230
States,Washington,2022,50,4365,73,48328
States,West Virginia,2022,50,584,44,13714
States,Wisconsin,2022,50,879,34,22453
States,Wyoming,2022,50,292,16,3217
States,Commonwealth of the Northern Mariana Islands,2022,50,X,X,X
States,Puerto Rico,2022,50,150,8,2276
States,Virgin Islands,2022,50,16,4,1117
States,New York City,2022,50,14855,106,125423
States,Alabama,2022,51,1707,104,42850
States,Alaska,2022,51,83,12,3772
States,Arizona,2022,51,905,43,21288
States,Arkansas,2022,51,626,47,13549
States,California,2022,51,17211,209,265562
States,Colorado,2022,51,4152,98,46674
States,Connecticut,2022,51,2498,70,43418
States,Delaware,2022,51,369,26,12275
States,District of Columbia,2022,51,376,4,5228
States,Florida,2022,51,16102,360,247394
States,Georgia,2022,51,3185,104,69717
States,Hawaii,2022,51,1220,39,27295
States,Idaho,2022,51,948,31,9956
States,Illinois,2022,51,3126,180,63003
States,Indiana,2022,51,2744,107,49683
States,Iowa,2022,51,274,15,3385
States,Kansas,2022,51,775,36,14819
States,Kentucky,2022,51,1479,78,29083
States,Louisiana,2022,51,1226,87,37573
States,Maine,2022,51,1252,51,14969
States,Maryland,2022,51,1763,62,40445
States,Massachusetts,2022,51,6988,95,78550
States,Michigan,2022,51,3636,153,84059
States,Minnesota,2022,51,770,70,30392
States,Mississippi,2022,51,552,29,11006
States,Missouri,2022,51,1215,41,25767
States,Montana,2022,51,368,28,7093
States,Nebraska,2022,51,1347,85,14180
States,Nevada,2022,51,537,32,18911
States,New Hampshire,2022,51,23,10,1061
States,New Jersey,2022,51,1722,30,25457
States,New Mexico,2022,51,3232,35,20979
States,New York,2022,51,3956,120,57133
States,North Carolina,2022,51,3159,139,79048
States,North Dakota,2022,51,258,13,2950
States,Ohio,2022,51,2975,83,34935
States,Oklahoma,2022,51,1232,30,16647
States,Oregon,2022,51,1565,87,37244
States,Pennsylvania,2022,51,2110,103,62506
States,Rhode Island,2022,51,830,24,11903
States,South Carolina,2022,51,1601,38,28337
States,South Dakota,2022,51,191,31,7888
States,Tennessee,2022,51,1821,99,29748
States,Texas,2022,51,3075,57,45932
States,Utah,2022,51,1206,48,20500
States,Vermont,2022,51,446,15,6064
States,Virginia,2022,51,6307,171,104397
States,Washington,2022,51,2927,72,40382
States,West Virginia,2022,51,504,43,10571
States,Wisconsin,2022,51,645,34,18444
States,Wyoming,2022,51,204,15,2623
States,Commonwealth of the Northern Mariana Islands,2022,51,X,X,X
States,Puerto Rico,2022,51,112,7,1951
States,Virgin Islands,2022,51,13,4,1115
States,New York City,2022,51,12390,105,115525
States,Alabama,2022,52,1946,105,46092
States,Alaska,2022,52,105,12,4008
States,Arizona,2022,52,857,44,21962
States,Arkansas,2022,52,687,46,15271
States,California,2022,52,15272,218,235897
States,Colorado,2022,52,3112,98,43792
States,Connecticut,2022,52,2276,70,44328
States,Delaware,2022,52,314,25,11465
States,District of Columbia,2022,52,212,4,3955
States,Florida,2022,52,16271,358,255524
States,Georgia,2022,52,3352,104,72170
States,Hawaii,2022,52,1109,38,22448
States,Idaho,2022,52,511,31,10099
States,Illinois,2022,52,2520,178,66524
States,Indiana,2022,52,2379,107,54027
States,Iowa,2022,52,137,15,2726
States,Kansas,2022,52,680,34,15499
States,Kentucky,2022,52,1360,75,31709
States,Louisiana,2022,52,1676,87,44365
States,Maine,2022,52,1099,51,15177
States,Maryland,2022,52,1668,62,40664
States,Massachusetts,2022,52,5893,95,74119
States,Michigan,2022,52,2886,153,86118
States,Minnesota,2022,52,605,71,24449
States,Mississippi,2022,52,743,30,12716
States,Missouri,2022,52,1061,41,28473
States,Montana,2022,52,273,28,7483
States,Nebraska,2022,52,1077,85,15257
States,Nevada,2022,52,499,32,17722
States,New Hampshire,2022,52,15,10,774
States,New Jersey,2022,52,1670,30,28207
States,New Mexico,2022,52,2645,37,21653
States,New York,2022,52,3151,123,58326
States,North Carolina,2022,52,3650,140,85529
States,North Dakota,2022,52,220,12,3691
States,Ohio,2022,52,2419,85,35820
States,Oklahoma,2022,52,1297,29,22534
States,Oregon,2022,52,1192,78,40294
States,Pennsylvania,2022,52,2187,102,65697
States,Rhode Island,2022,52,591,24,11472
States,South Carolina,2022,52,1713,38,28546
States,South Dakota,2022,52,146,32,7461
States,Tennessee,2022,52,1766,99,32378
States,Texas,2022,52,3871,53,58798
States,Utah,2022,52,957,48,18078
States,Vermont,2022,52,202,14,5808
States,Virginia,2022,52,1328,171,25059
States,Washington,2022,52,1955,72,41138
States,West Virginia,2022,52,340,43,10091
States,Wisconsin,2022,52,505,33,19150
States,Wyoming,2022,52,169,16,2471
States,Commonwealth of the Northern Mariana Islands,2022,52,X,X,X
States,Puerto Rico,2022,52,103,6,1655
States,Virgin Islands,2022,52,12,4,887
States,New York City,2022,52,9819,101,107769
States,Alabama,2023,1,1681,103,49168
States,Alaska,2023,1,72,12,3940
States,Arizona,2023,1,559,43,21572
States,Arkansas,2023,1,547,50,15899
States,California,2023,1,13217,220,246138
States,Colorado,2023,1,2176,98,46871
States,Connecticut,2023,1,1706,70,45553
States,Delaware,2023,1,275,25,13035
States,District of Columbia,2023,1,212,4,4903
States,Florida,2023,1,14582,358,276919
States,Georgia,2023,1,2997,104,81496
States,Hawaii,2023,1,1065,39,28619
States,Idaho,2023,1,268,31,9361
States,Illinois,2023,1,1830,181,69697
States,Indiana,2023,1,1564,103,54318
States,Iowa,2023,1,120,15,3242
States,Kansas,2023,1,467,36,17619
States,Kentucky,2023,1,1041,80,34487
States,Louisiana,2023,1,1369,87,45860
States,Maine,2023,1,618,52,15084
States,Maryland,2023,1,1439,62,44726
States,Massachusetts,2023,1,3698,95,78385
States,Michigan,2023,1,1949,153,86372
States,Minnesota,2023,1,456,70,27338
States,Mississippi,2023,1,516,31,12792
States,Missouri,2023,1,732,41,28722
States,Montana,2023,1,205,28,7479
States,Nebraska,2023,1,657,85,15126
States,Nevada,2023,1,287,32,17973
States,New Hampshire,2023,1,16,10,931
States,New Jersey,2023,1,1369,31,29330
States,New Mexico,2023,1,1714,39,21696
States,New York,2023,1,2075,123,59276
States,North Carolina,2023,1,3077,142,95701
States,North Dakota,2023,1,188,13,3946
States,Ohio,2023,1,1580,83,38991
States,Oklahoma,2023,1,823,32,18358
States,Oregon,2023,1,792,88,39574
States,Pennsylvania,2023,1,1636,103,69613
States,Rhode Island,2023,1,300,22,10805
States,South Carolina,2023,1,1566,39,32176
States,South Dakota,2023,1,103,31,6812
States,Tennessee,2023,1,1329,101,35335
States,Texas,2023,1,2751,56,52031
States,Utah,2023,1,698,48,18582
States,Vermont,2023,1,145,15,5956
States,Virginia,2023,1,5121,172,115882
States,Washington,2023,1,1251,72,42248
States,West Virginia,2023,1,266,41,11353
States,Wisconsin,2023,1,399,34,20077
States,Wyoming,2023,1,133,17,2680
States,Commonwealth of the Northern Mariana Islands,2023,1,X,X,X
States,Puerto Rico,2023,1,41,5,1362
States,Virgin Islands,2023,1,16,4,922
States,New York City,2023,1,8316,105,119718
States,Alabama,2023,2,1250,106,47240
States,Alaska,2023,2,51,12,3652
States,Arizona,2023,2,379,44,22119
States,Arkansas,2023,2,350,49,15231
States,California,2023,2,10907,220,282319
States,Colorado,2023,2,1569,98,49826
States,Connecticut,2023,2,1122,70,41850
States,Delaware,2023,2,140,26,11499
States,District of Columbia,2023,2,281,4,4983
States,Florida,2023,2,10502,360,253838
States,Georgia,2023,2,2286,104,78779
States,Hawaii,2023,2,1156,40,35203
States,Idaho,2023,2,159,31,9389
States,Illinois,2023,2,1440,181,68763
States,Indiana,2023,2,1053,101,51236
States,Iowa,2023,2,93,14,3595
States,Kansas,2023,2,359,36,17989
States,Kentucky,2023,2,836,78,32555
States,Louisiana,2023,2,888,87,41930
States,Maine,2023,2,354,50,14016
States,Maryland,2023,2,1033,62,41172
States,Massachusetts,2023,2,2120,94,76835
States,Michigan,2023,2,1088,151,74741
States,Minnesota,2023,2,415,69,33368
States,Mississippi,2023,2,407,31,12025
States,Missouri,2023,2,516,41,26350
States,Montana,2023,2,124,28,7483
States,Nebraska,2023,2,451,85,16289
States,Nevada,2023,2,181,32,18580
States,New Hampshire,2023,2,7,9,804
States,New Jersey,2023,2,1100,32,28316
States,New Mexico,2023,2,935,36,20424
States,New York,2023,2,1438,123,54676
States,North Carolina,2023,2,2005,144,87759
States,North Dakota,2023,2,173,14,2993
States,Ohio,2023,2,992,84,38234
States,Oklahoma,2023,2,635,33,17742
States,Oregon,2023,2,1173,78,40229
States,Pennsylvania,2023,2,1035,103,64651
States,Rhode Island,2023,2,192,23,10589
States,South Carolina,2023,2,1069,38,31111
States,South Dakota,2023,2,97,32,8891
States,Tennessee,2023,2,1075,100,34025
