state,season_label,season_end_year,race_eth,vax_coverage,wili_mean,wili_peak,wili_peak_week,spend_metric_1,poverty_pct
NH,2021-22,2022,Overall,50.4,0.8132263333333334,2.98329,202213.0,9403.34,7.3
NH,2021-22,2022,Non-Hispanic White,52.1,0.8132263333333334,2.98329,202213.0,9403.34,7.3
NH,2021-22,2022,Non-Hispanic Black,35.4,0.8132263333333334,2.98329,202213.0,9403.34,7.3
NH,2021-22,2022,Hispanic,37.0,0.8132263333333334,2.98329,202213.0,9403.34,7.3
NH,2021-22,2022,Non-Hispanic Asian,,0.8132263333333334,2.98329,202213.0,9403.34,7.3
NH,2022-23,2023,Overall,49.5,0.9644443636363637,2.16777,202251.0,10026.44,7.2
NH,2022-23,2023,Non-Hispanic White,50.6,0.9644443636363637,2.16777,202251.0,10026.44,7.2
NH,2022-23,2023,Non-Hispanic Black,41.2,0.9644443636363637,2.16777,202251.0,10026.44,7.2
NH,2022-23,2023,Hispanic,41.4,0.9644443636363637,2.16777,202251.0,10026.44,7.2
NH,2022-23,2023,Non-Hispanic Asian,,0.9644443636363637,2.16777,202251.0,10026.44,7.2
NJ,2013-14,2014,Overall,41.4,2.458795151515152,3.74359,201401.0,9886.37,10.7
NJ,2013-14,2014,Non-Hispanic White,43.8,2.458795151515152,3.74359,201401.0,9886.37,10.7
NJ,2013-14,2014,Non-Hispanic Black,35.5,2.458795151515152,3.74359,201401.0,9886.37,10.7
NJ,2013-14,2014,Hispanic,38.7,2.458795151515152,3.74359,201401.0,9886.37,10.7
NJ,2013-14,2014,Non-Hispanic Asian,,2.458795151515152,3.74359,201401.0,9886.37,10.7
NJ,2014-15,2015,Overall,42.6,2.525225588235294,4.97434,201503.0,10084.51,10.8
NJ,2014-15,2015,Non-Hispanic White,45.2,2.525225588235294,4.97434,201503.0,10084.51,10.8
NJ,2014-15,2015,Non-Hispanic Black,35.6,2.525225588235294,4.97434,201503.0,10084.51,10.8
NJ,2014-15,2015,Hispanic,39.9,2.525225588235294,4.97434,201503.0,10084.51,10.8
NJ,2014-15,2015,Non-Hispanic Asian,,2.525225588235294,4.97434,201503.0,10084.51,10.8
NJ,2015-16,2016,Overall,39.7,1.875677878787879,4.86093,201611.0,10185.05,10.9
NJ,2015-16,2016,Non-Hispanic White,41.7,1.875677878787879,4.86093,201611.0,10185.05,10.9
NJ,2015-16,2016,Non-Hispanic Black,35.0,1.875677878787879,4.86093,201611.0,10185.05,10.9
NJ,2015-16,2016,Hispanic,34.3,1.875677878787879,4.86093,201611.0,10185.05,10.9
NJ,2015-16,2016,Non-Hispanic Asian,,1.875677878787879,4.86093,201611.0,10185.05,10.9
NJ,2016-17,2017,Overall,41.3,3.7509151515151515,6.92602,201706.0,10400.62,10.7
NJ,2016-17,2017,Non-Hispanic White,45.9,3.7509151515151515,6.92602,201706.0,10400.62,10.7
NJ,2016-17,2017,Non-Hispanic Black,36.4,3.7509151515151515,6.92602,201706.0,10400.62,10.7
NJ,2016-17,2017,Hispanic,32.1,3.7509151515151515,6.92602,201706.0,10400.62,10.7
NJ,2016-17,2017,Non-Hispanic Asian,,3.7509151515151515,6.92602,201706.0,10400.62,10.7
NJ,2017-18,2018,Overall,41.6,4.056600303030303,11.1524,201807.0,10772.04,10.4
NJ,2017-18,2018,Non-Hispanic White,44.6,4.056600303030303,11.1524,201807.0,10772.04,10.4
NJ,2017-18,2018,Non-Hispanic Black,35.7,4.056600303030303,11.1524,201807.0,10772.04,10.4
NJ,2017-18,2018,Hispanic,36.4,4.056600303030303,11.1524,201807.0,10772.04,10.4
NJ,2017-18,2018,Non-Hispanic Asian,,4.056600303030303,11.1524,201807.0,10772.04,10.4
NJ,2019-20,2020,Overall,47.6,6.078787272727272,16.1318,202013.0,10340.0,9.7
NJ,2019-20,2020,Non-Hispanic White,53.4,6.078787272727272,16.1318,202013.0,10340.0,9.7
NJ,2019-20,2020,Non-Hispanic Black,36.9,6.078787272727272,16.1318,202013.0,10340.0,9.7
NJ,2019-20,2020,Hispanic,41.8,6.078787272727272,16.1318,202013.0,10340.0,9.7
NJ,2019-20,2020,Non-Hispanic Asian,,6.078787272727272,16.1318,202013.0,10340.0,9.7
NJ,2020-21,2021,Overall,47.2,2.2418326470588235,3.414,202048.0,11562.18,9.8
NJ,2020-21,2021,Non-Hispanic White,53.9,2.2418326470588235,3.414,202048.0,11562.18,9.8
NJ,2020-21,2021,Non-Hispanic Black,34.5,2.2418326470588235,3.414,202048.0,11562.18,9.8
NJ,2020-21,2021,Hispanic,38.9,2.2418326470588235,3.414,202048.0,11562.18,9.8
NJ,2020-21,2021,Non-Hispanic Asian,,2.2418326470588235,3.414,202048.0,11562.18,9.8
NJ,2021-22,2022,Overall,49.5,3.5122133333333334,9.59632,202152.0,12049.7,9.7
NJ,2021-22,2022,Non-Hispanic White,55.9,3.5122133333333334,9.59632,202152.0,12049.7,9.7
NJ,2021-22,2022,Non-Hispanic Black,39.7,3.5122133333333334,9.59632,202152.0,12049.7,9.7
NJ,2021-22,2022,Hispanic,38.7,3.5122133333333334,9.59632,202152.0,12049.7,9.7
NJ,2021-22,2022,Non-Hispanic Asian,,3.5122133333333334,9.59632,202152.0,12049.7,9.7
NJ,2022-23,2023,Overall,47.5,4.8019142424242425,9.7561,202248.0,12836.62,9.8
NJ,2022-23,2023,Non-Hispanic White,52.8,4.8019142424242425,9.7561,202248.0,12836.62,9.8
NJ,2022-23,2023,Non-Hispanic Black,43.3,4.8019142424242425,9.7561,202248.0,12836.62,9.8
NJ,2022-23,2023,Hispanic,37.2,4.8019142424242425,9.7561,202248.0,12836.62,9.8
NJ,2022-23,2023,Non-Hispanic Asian,,4.8019142424242425,9.7561,202248.0,12836.62,9.8
NM,2013-14,2014,Overall,41.5,2.8319548484848482,6.53901,201401.0,7273.58,20.9
NM,2013-14,2014,Non-Hispanic White,40.4,2.8319548484848482,6.53901,201401.0,7273.58,20.9
NM,2013-14,2014,Non-Hispanic Black,50.7,2.8319548484848482,6.53901,201401.0,7273.58,20.9
NM,2013-14,2014,Hispanic,40.9,2.8319548484848482,6.53901,201401.0,7273.58,20.9
NM,2013-14,2014,Non-Hispanic Asian,,2.8319548484848482,6.53901,201401.0,7273.58,20.9
NM,2014-15,2015,Overall,43.1,2.4846476470588237,6.65274,201452.0,7501.07,21.0
NM,2014-15,2015,Non-Hispanic White,43.2,2.4846476470588237,6.65274,201452.0,7501.07,21.0
NM,2014-15,2015,Non-Hispanic Black,48.1,2.4846476470588237,6.65274,201452.0,7501.07,21.0
NM,2014-15,2015,Hispanic,43.6,2.4846476470588237,6.65274,201452.0,7501.07,21.0
NM,2014-15,2015,Non-Hispanic Asian,,2.4846476470588237,6.65274,201452.0,7501.07,21.0
NM,2015-16,2016,Overall,41.6,2.30039603030303,5.04657,201609.0,7711.43,20.9
NM,2015-16,2016,Non-Hispanic White,43.0,2.30039603030303,5.04657,201609.0,7711.43,20.9
NM,2015-16,2016,Non-Hispanic Black,43.6,2.30039603030303,5.04657,201609.0,7711.43,20.9
NM,2015-16,2016,Hispanic,40.0,2.30039603030303,5.04657,201609.0,7711.43,20.9
NM,2015-16,2016,Non-Hispanic Asian,,2.30039603030303,5.04657,201609.0,7711.43,20.9
NM,2016-17,2017,Overall,41.6,2.2051978787878785,4.93837,201706.0,7931.46,20.6
NM,2016-17,2017,Non-Hispanic White,41.2,2.2051978787878785,4.93837,201706.0,7931.46,20.6
NM,2016-17,2017,Non-Hispanic Black,57.5,2.2051978787878785,4.93837,201706.0,7931.46,20.6
NM,2016-17,2017,Hispanic,41.9,2.2051978787878785,4.93837,201706.0,7931.46,20.6
NM,2016-17,2017,Non-Hispanic Asian,,2.2051978787878785,4.93837,201706.0,7931.46,20.6
NM,2017-18,2018,Overall,35.6,3.0049336363636363,9.94933,201805.0,8109.71,20.0
NM,2017-18,2018,Non-Hispanic White,38.2,3.0049336363636363,9.94933,201805.0,8109.71,20.0
NM,2017-18,2018,Non-Hispanic Black,33.8,3.0049336363636363,9.94933,201805.0,8109.71,20.0
NM,2017-18,2018,Hispanic,34.0,3.0049336363636363,9.94933,201805.0,8109.71,20.0
NM,2017-18,2018,Non-Hispanic Asian,,3.0049336363636363,9.94933,201805.0,8109.71,20.0
NM,2018-19,2019,Overall,41.9,3.1098164545454545,6.51274,201908.0,8430.15,19.1
NM,2018-19,2019,Non-Hispanic White,43.9,3.1098164545454545,6.51274,201908.0,8430.15,19.1
NM,2018-19,2019,Non-Hispanic Black,35.1,3.1098164545454545,6.51274,201908.0,8430.15,19.1
NM,2018-19,2019,Hispanic,41.3,3.1098164545454545,6.51274,201908.0,8430.15,19.1
NM,2018-19,2019,Non-Hispanic Asian,,3.1098164545454545,6.51274,201908.0,8430.15,19.1
NM,2019-20,2020,Overall,45.8,4.518713636363636,11.6796,201952.0,7929.34,18.6
NM,2019-20,2020,Non-Hispanic White,48.4,4.518713636363636,11.6796,201952.0,7929.34,18.6
NM,2019-20,2020,Non-Hispanic Black,45.5,4.518713636363636,11.6796,201952.0,7929.34,18.6
NM,2019-20,2020,Hispanic,44.6,4.518713636363636,11.6796,201952.0,7929.34,18.6
NM,2019-20,2020,Non-Hispanic Asian,,4.518713636363636,11.6796,201952.0,7929.34,18.6
NM,2020-21,2021,Overall,43.3,1.424646411764706,2.58567,202047.0,8702.96,18.3
NM,2020-21,2021,Non-Hispanic White,49.2,1.424646411764706,2.58567,202047.0,8702.96,18.3
NM,2020-21,2021,Non-Hispanic Black,35.3,1.424646411764706,2.58567,202047.0,8702.96,18.3
NM,2020-21,2021,Hispanic,39.8,1.424646411764706,2.58567,202047.0,8702.96,18.3
NM,2020-21,2021,Non-Hispanic Asian,,1.424646411764706,2.58567,202047.0,8702.96,18.3
NM,2021-22,2022,Overall,42.7,4.235441818181818,7.70986,202202.0,9153.59,18.3
NM,2021-22,2022,Non-Hispanic White,49.2,4.235441818181818,7.70986,202202.0,9153.59,18.3
NM,2021-22,2022,Non-Hispanic Black,50.0,4.235441818181818,7.70986,202202.0,9153.59,18.3
NM,2021-22,2022,Hispanic,39.2,4.235441818181818,7.70986,202202.0,9153.59,18.3
NM,2021-22,2022,Non-Hispanic Asian,,4.235441818181818,7.70986,202202.0,9153.59,18.3
NM,2022-23,2023,Overall,39.4,6.147996060606061,16.9512,202250.0,9792.86,18.1
NM,2022-23,2023,Non-Hispanic White,45.6,6.147996060606061,16.9512,202250.0,9792.86,18.1
NM,2022-23,2023,Non-Hispanic Black,24.4,6.147996060606061,16.9512,202250.0,9792.86,18.1
NM,2022-23,2023,Hispanic,35.2,6.147996060606061,16.9512,202250.0,9792.86,18.1
NM,2022-23,2023,Non-Hispanic Asian,,6.147996060606061,16.9512,202250.0,9792.86,18.1
NV,2013-14,2014,Overall,31.2,1.4006466969696971,4.12023,201352.0,9025.07,15.6
NV,2013-14,2014,Non-Hispanic White,34.5,1.4006466969696971,4.12023,201352.0,9025.07,15.6
NV,2013-14,2014,Non-Hispanic Black,22.0,1.4006466969696971,4.12023,201352.0,9025.07,15.6
NV,2013-14,2014,Hispanic,28.0,1.4006466969696971,4.12023,201352.0,9025.07,15.6
NV,2013-14,2014,Non-Hispanic Asian,,1.4006466969696971,4.12023,201352.0,9025.07,15.6
NV,2014-15,2015,Overall,33.2,1.4700151764705882,4.10995,201453.0,9253.09,15.5
NV,2014-15,2015,Non-Hispanic White,36.8,1.4700151764705882,4.10995,201453.0,9253.09,15.5
NV,2014-15,2015,Non-Hispanic Black,29.7,1.4700151764705882,4.10995,201453.0,9253.09,15.5
NV,2014-15,2015,Hispanic,28.0,1.4700151764705882,4.10995,201453.0,9253.09,15.5
NV,2014-15,2015,Non-Hispanic Asian,,1.4700151764705882,4.10995,201453.0,9253.09,15.5
NV,2015-16,2016,Overall,32.2,1.1312733333333334,2.77078,201611.0,9346.52,14.9
NV,2015-16,2016,Non-Hispanic White,34.4,1.1312733333333334,2.77078,201611.0,9346.52,14.9
NV,2015-16,2016,Non-Hispanic Black,27.5,1.1312733333333334,2.77078,201611.0,9346.52,14.9
NV,2015-16,2016,Hispanic,29.8,1.1312733333333334,2.77078,201611.0,9346.52,14.9
NV,2015-16,2016,Non-Hispanic Asian,,1.1312733333333334,2.77078,201611.0,9346.52,14.9
NV,2016-17,2017,Overall,30.6,1.1515454242424243,2.1243,201652.0,9646.18,14.2
NV,2016-17,2017,Non-Hispanic White,34.7,1.1515454242424243,2.1243,201652.0,9646.18,14.2
NV,2016-17,2017,Non-Hispanic Black,29.5,1.1515454242424243,2.1243,201652.0,9646.18,14.2
NV,2016-17,2017,Hispanic,24.9,1.1515454242424243,2.1243,201652.0,9646.18,14.2
NV,2016-17,2017,Non-Hispanic Asian,,1.1515454242424243,2.1243,201652.0,9646.18,14.2
NV,2017-18,2018,Overall,31.6,1.584467,3.75349,201752.0,9969.85,13.7
NV,2017-18,2018,Non-Hispanic White,35.4,1.584467,3.75349,201752.0,9969.85,13.7
NV,2017-18,2018,Non-Hispanic Black,30.5,1.584467,3.75349,201752.0,9969.85,13.7
NV,2017-18,2018,Hispanic,27.7,1.584467,3.75349,201752.0,9969.85,13.7
NV,2017-18,2018,Non-Hispanic Asian,,1.584467,3.75349,201752.0,9969.85,13.7
NV,2018-19,2019,Overall,33.5,1.743441787878788,3.64573,201908.0,10320.47,13.1
NV,2018-19,2019,Non-Hispanic White,39.6,1.743441787878788,3.64573,201908.0,10320.47,13.1
NV,2018-19,2019,Non-Hispanic Black,19.5,1.743441787878788,3.64573,201908.0,10320.47,13.1
NV,2018-19,2019,Hispanic,28.8,1.743441787878788,3.64573,201908.0,10320.47,13.1
NV,2018-19,2019,Non-Hispanic Asian,,1.743441787878788,3.64573,201908.0,10320.47,13.1
NV,2019-20,2020,Overall,39.8,1.654515606060606,3.63079,201948.0,9949.53,12.8
NV,2019-20,2020,Non-Hispanic White,42.6,1.654515606060606,3.63079,201948.0,9949.53,12.8
NV,2019-20,2020,Non-Hispanic Black,28.4,1.654515606060606,3.63079,201948.0,9949.53,12.8
NV,2019-20,2020,Hispanic,36.2,1.654515606060606,3.63079,201948.0,9949.53,12.8
NV,2019-20,2020,Non-Hispanic Asian,,1.654515606060606,3.63079,201948.0,9949.53,12.8
NV,2020-21,2021,Overall,35.4,1.072379382352941,2.29266,202053.0,10627.14,12.9
NV,2020-21,2021,Non-Hispanic White,44.3,1.072379382352941,2.29266,202053.0,10627.14,12.9
NV,2020-21,2021,Non-Hispanic Black,25.9,1.072379382352941,2.29266,202053.0,10627.14,12.9
NV,2020-21,2021,Hispanic,24.0,1.072379382352941,2.29266,202053.0,10627.14,12.9
NV,2020-21,2021,Non-Hispanic Asian,,1.072379382352941,2.29266,202053.0,10627.14,12.9
NV,2021-22,2022,Overall,31.8,2.281473636363636,3.71423,202152.0,11216.06,12.7
NV,2021-22,2022,Non-Hispanic White,36.0,2.281473636363636,3.71423,202152.0,11216.06,12.7
NV,2021-22,2022,Non-Hispanic Black,23.4,2.281473636363636,3.71423,202152.0,11216.06,12.7
NV,2021-22,2022,Hispanic,29.8,2.281473636363636,3.71423,202152.0,11216.06,12.7
NV,2021-22,2022,Non-Hispanic Asian,,2.281473636363636,3.71423,202152.0,11216.06,12.7
NV,2022-23,2023,Overall,36.2,1.472080090909091,3.7994,202247.0,12324.87,12.6
NV,2022-23,2023,Non-Hispanic White,40.0,1.472080090909091,3.7994,202247.0,12324.87,12.6
NV,2022-23,2023,Non-Hispanic Black,33.5,1.472080090909091,3.7994,202247.0,12324.87,12.6
NV,2022-23,2023,Hispanic,34.6,1.472080090909091,3.7994,202247.0,12324.87,12.6
NV,2022-23,2023,Non-Hispanic Asian,,1.472080090909091,3.7994,202247.0,12324.87,12.6
NY,2013-14,2014,Overall,41.9,2.3782492314540766,3.6036548685515473,201413.0,9174.02,15.6
NY,2013-14,2014,Non-Hispanic White,45.1,2.3782492314540766,3.6036548685515473,201413.0,9174.02,15.6
NY,2013-14,2014,Non-Hispanic Black,34.4,2.3782492314540766,3.6036548685515473,201413.0,9174.02,15.6
NY,2013-14,2014,Hispanic,37.6,2.3782492314540766,3.6036548685515473,201413.0,9174.02,15.6
NY,2013-14,2014,Non-Hispanic Asian,,2.3782492314540766,3.6036548685515473,201413.0,9174.02,15.6
NY,2014-15,2015,Overall,43.1,2.1594971206429783,3.7318016567340093,201503.0,9494.81,15.7
NY,2014-15,2015,Non-Hispanic White,46.9,2.1594971206429783,3.7318016567340093,201503.0,9494.81,15.7
NY,2014-15,2015,Non-Hispanic Black,35.4,2.1594971206429783,3.7318016567340093,201503.0,9494.81,15.7
NY,2014-15,2015,Hispanic,39.4,2.1594971206429783,3.7318016567340093,201503.0,9494.81,15.7
NY,2014-15,2015,Non-Hispanic Asian,,2.1594971206429783,3.7318016567340093,201503.0,9494.81,15.7
NY,2015-16,2016,Overall,42.3,2.2127370532486688,3.8424320619304897,201610.0,9670.62,15.5
NY,2015-16,2016,Non-Hispanic White,44.4,2.2127370532486688,3.8424320619304897,201610.0,9670.62,15.5
NY,2015-16,2016,Non-Hispanic Black,36.2,2.2127370532486688,3.8424320619304897,201610.0,9670.62,15.5
NY,2015-16,2016,Hispanic,41.6,2.2127370532486688,3.8424320619304897,201610.0,9670.62,15.5
NY,2015-16,2016,Non-Hispanic Asian,,2.2127370532486688,3.8424320619304897,201610.0,9670.62,15.5
NY,2016-17,2017,Overall,42.3,2.6348738236183586,4.812443144319783,201652.0,10003.87,15.1
NY,2016-17,2017,Non-Hispanic White,44.8,2.6348738236183586,4.812443144319783,201652.0,10003.87,15.1
NY,2016-17,2017,Non-Hispanic Black,36.9,2.6348738236183586,4.812443144319783,201652.0,10003.87,15.1
NY,2016-17,2017,Hispanic,39.7,2.6348738236183586,4.812443144319783,201652.0,10003.87,15.1
NY,2016-17,2017,Non-Hispanic Asian,,2.6348738236183586,4.812443144319783,201652.0,10003.87,15.1
NY,2017-18,2018,Overall,33.7,3.1514229008323476,8.717805644474465,201806.0,10425.49,14.6
NY,2017-18,2018,Non-Hispanic White,36.0,3.1514229008323476,8.717805644474465,201806.0,10425.49,14.6
NY,2017-18,2018,Non-Hispanic Black,27.4,3.1514229008323476,8.717805644474465,201806.0,10425.49,14.6
NY,2017-18,2018,Hispanic,33.4,3.1514229008323476,8.717805644474465,201806.0,10425.49,14.6
NY,2017-18,2018,Non-Hispanic Asian,,3.1514229008323476,8.717805644474465,201806.0,10425.49,14.6
NY,2018-19,2019,Overall,43.0,2.6030056988358043,4.304819277108433,201907.0,10914.5,14.1
NY,2018-19,2019,Non-Hispanic White,47.0,2.6030056988358043,4.304819277108433,201907.0,10914.5,14.1
NY,2018-19,2019,Non-Hispanic Black,37.8,2.6030056988358043,4.304819277108433,201907.0,10914.5,14.1
NY,2018-19,2019,Hispanic,39.0,2.6030056988358043,4.304819277108433,201907.0,10914.5,14.1
NY,2018-19,2019,Non-Hispanic Asian,,2.6030056988358043,4.304819277108433,201907.0,10914.5,14.1
NY,2019-20,2020,Overall,45.9,4.518452148354467,12.011448411767466,202013.0,10317.47,13.6
NY,2019-20,2020,Non-Hispanic White,51.3,4.518452148354467,12.011448411767466,202013.0,10317.47,13.6
NY,2019-20,2020,Non-Hispanic Black,37.0,4.518452148354467,12.011448411767466,202013.0,10317.47,13.6
NY,2019-20,2020,Hispanic,41.0,4.518452148354467,12.011448411767466,202013.0,10317.47,13.6
NY,2019-20,2020,Non-Hispanic Asian,,4.518452148354467,12.011448411767466,202013.0,10317.47,13.6
NY,2020-21,2021,Overall,46.8,1.086100736951139,1.4008482200231331,202101.0,11532.82,13.5
NY,2020-21,2021,Non-Hispanic White,53.4,1.086100736951139,1.4008482200231331,202101.0,11532.82,13.5
NY,2020-21,2021,Non-Hispanic Black,35.2,1.086100736951139,1.4008482200231331,202101.0,11532.82,13.5
NY,2020-21,2021,Hispanic,40.8,1.086100736951139,1.4008482200231331,202101.0,11532.82,13.5
NY,2020-21,2021,Non-Hispanic Asian,,1.086100736951139,1.4008482200231331,202101.0,11532.82,13.5
NY,2021-22,2022,Overall,44.4,2.3145304029314713,5.424460523542822,202152.0,12143.9,13.6
NY,2021-22,2022,Non-Hispanic White,50.3,2.3145304029314713,5.424460523542822,202152.0,12143.9,13.6
NY,2021-22,2022,Non-Hispanic Black,36.1,2.3145304029314713,5.424460523542822,202152.0,12143.9,13.6
NY,2021-22,2022,Hispanic,36.2,2.3145304029314713,5.424460523542822,202152.0,12143.9,13.6
NY,2021-22,2022,Non-Hispanic Asian,,2.3145304029314713,5.424460523542822,202152.0,12143.9,13.6
NY,2022-23,2023,Overall,44.4,5.191294712269201,11.205540154345103,202249.0,12605.94,13.7
NY,2022-23,2023,Non-Hispanic White,49.9,5.191294712269201,11.205540154345103,202249.0,12605.94,13.7
NY,2022-23,2023,Non-Hispanic Black,36.8,5.191294712269201,11.205540154345103,202249.0,12605.94,13.7
NY,2022-23,2023,Hispanic,36.5,5.191294712269201,11.205540154345103,202249.0,12605.94,13.7
NY,2022-23,2023,Non-Hispanic Asian,,5.191294712269201,11.205540154345103,202249.0,12605.94,13.7
OH,2013-14,2014,Overall,39.8,0.9513316666666666,2.31029,201401.0,9753.61,15.9
OH,2013-14,2014,Non-Hispanic White,40.3,0.9513316666666666,2.31029,201401.0,9753.61,15.9
OH,2013-14,2014,Non-Hispanic Black,35.2,0.9513316666666666,2.31029,201401.0,9753.61,15.9
OH,2013-14,2014,Hispanic,41.2,0.9513316666666666,2.31029,201401.0,9753.61,15.9
OH,2013-14,2014,Non-Hispanic Asian,,0.9513316666666666,2.31029,201401.0,9753.61,15.9
OH,2014-15,2015,Overall,41.9,1.3706421470588235,6.96472,201452.0,9692.87,15.8
OH,2014-15,2015,Non-Hispanic White,42.9,1.3706421470588235,6.96472,201452.0,9692.87,15.8
OH,2014-15,2015,Non-Hispanic Black,38.9,1.3706421470588235,6.96472,201452.0,9692.87,15.8
OH,2014-15,2015,Hispanic,40.3,1.3706421470588235,6.96472,201452.0,9692.87,15.8
OH,2014-15,2015,Non-Hispanic Asian,,1.3706421470588235,6.96472,201452.0,9692.87,15.8
OH,2015-16,2016,Overall,38.6,1.000879606060606,2.44448,201610.0,9732.6,15.4
OH,2015-16,2016,Non-Hispanic White,39.5,1.000879606060606,2.44448,201610.0,9732.6,15.4
OH,2015-16,2016,Non-Hispanic Black,35.6,1.000879606060606,2.44448,201610.0,9732.6,15.4
OH,2015-16,2016,Hispanic,38.7,1.000879606060606,2.44448,201610.0,9732.6,15.4
OH,2015-16,2016,Non-Hispanic Asian,,1.000879606060606,2.44448,201610.0,9732.6,15.4
OH,2016-17,2017,Overall,40.2,1.3877805757575759,3.58684,201708.0,10017.65,14.9
OH,2016-17,2017,Non-Hispanic White,40.2,1.3877805757575759,3.58684,201708.0,10017.65,14.9
OH,2016-17,2017,Non-Hispanic Black,40.6,1.3877805757575759,3.58684,201708.0,10017.65,14.9
OH,2016-17,2017,Hispanic,41.5,1.3877805757575759,3.58684,201708.0,10017.65,14.9
OH,2016-17,2017,Non-Hispanic Asian,,1.3877805757575759,3.58684,201708.0,10017.65,14.9
OH,2017-18,2018,Overall,36.8,1.7786480606060606,5.13372,201806.0,10297.38,14.5
OH,2017-18,2018,Non-Hispanic White,37.6,1.7786480606060606,5.13372,201806.0,10297.38,14.5
OH,2017-18,2018,Non-Hispanic Black,34.7,1.7786480606060606,5.13372,201806.0,10297.38,14.5
OH,2017-18,2018,Hispanic,36.4,1.7786480606060606,5.13372,201806.0,10297.38,14.5
OH,2017-18,2018,Non-Hispanic Asian,,1.7786480606060606,5.13372,201806.0,10297.38,14.5
OH,2018-19,2019,Overall,43.8,1.4220159393939393,3.31366,201910.0,10518.61,14.0
OH,2018-19,2019,Non-Hispanic White,44.9,1.4220159393939393,3.31366,201910.0,10518.61,14.0
OH,2018-19,2019,Non-Hispanic Black,40.7,1.4220159393939393,3.31366,201910.0,10518.61,14.0
OH,2018-19,2019,Hispanic,42.9,1.4220159393939393,3.31366,201910.0,10518.61,14.0
OH,2018-19,2019,Non-Hispanic Asian,,1.4220159393939393,3.31366,201910.0,10518.61,14.0
